unique_well,treatment,mu,best.model,best.se,best.R2,nobs.exp
2_E3_20,6F_4,1.6584514009531266,gr.lagsat,0.13934000551747602,0.976772065792667,8
2_E3_25,6F_4,2.807023435199741,gr.lagsat,0.24521809639257378,0.9866586133230093,5
2_E3_30,6F_4,2.273584175955425,gr.sat,0.0751755632482028,0.9948821377286234,7
2_E3_36,6F_4,2.377894300419514,gr.sat,0.06801748936632607,0.9962682364744846,7
2_E3_38,6F_4,2.309629791806738,gr.sat,0.4210504162394906,0.90575523971934,5
2_E3_42,6F_4,1e-4,gr.lagsat,4.084657713982029,-0.008932958164356464,4
2_E4_12,14C_7,2.1521904395834888,gr.lagsat,0.21234977405255973,0.9930732158250521,3
2_E4_14,14C_7,1.6662949794221769,gr.lagsat,0.17624470379141657,0.9887358850122258,5
2_E4_20,14C_7,2.368306041361708,gr.lagsat,0.19511100918528132,0.9825656103324883,6
2_E4_25,14C_7,2.3741084458653163,gr.sat,0.18576065168994305,0.9745292851882807,7
2_E4_30,14C_7,2.609571632705799,gr.sat,0.0975365467748976,0.9950572422142245,6
2_E4_36,14C_7,2.747563573298483,gr.sat,0.17903998400458543,0.9847131605000699,6
2_E4_38,14C_7,2.5503829216003426,gr.sat,0.4428203343003777,0.90104722570628,4
2_E4_42,14C_7,1e-4,gr.lagsat,1.1979378190691115,-0.02880522526475726,5
2_E5_12,30C_3,1.1194625702873273,gr.lagsat,0.1481884692722366,0.9741871586292967,6
2_E5_14,30C_3,0.8528020450630106,gr.lagsat,0.05744029384926793,0.9864894085094787,9
2_E5_20,30C_3,2.1374964790417494,gr.lagsat,0.1658238484047789,0.9900524493560388,6
2_E5_25,30C_3,2.1477337335236895,gr.sat,0.20322263046229547,0.9592243770626308,8
2_E5_30,30C_3,2.371179159189666,gr.sat,0.13032935600001008,0.9873433428045276,7
2_E5_36,30C_3,2.4028504640196995,gr.sat,0.056758367401223295,0.9975731731374361,7
2_E5_38,30C_3,2.795329619336395,gr.sat,0.7973911758502618,0.8099586901396347,3
2_E5_42,30C_3,-0.7180314176899222,gr,0.6491888997626843,0.28966057507600607,5
2_E6_12,6F_7,1.5073187613798693,gr.lagsat,0.21469039363715692,0.9630818701544419,5
2_E6_14,6F_7,1.7256486781130034,gr.lagsat,0.17710823782735785,0.9840384631405907,5
2_E6_20,6F_7,2.4858304244005756,gr.lagsat,0.1916531664488284,0.9882690136300846,6
2_E6_25,6F_7,2.673255300870717,gr.lagsat,0.1462725893102927,0.993484633432729,6
2_E6_30,6F_7,2.513308966030811,gr.sat,0.07309840475522532,0.996710316800451,8
2_E6_36,6F_7,2.476480887264111,gr.sat,0.10802093195848984,0.992127696501301,7
2_E6_38,6F_7,1.8290972521425297,gr.sat,0.20283130896155768,0.9583099577301573,5
2_E6_42,6F_7,1e-4,gr.lagsat,1.436960780040356,-0.018422347320290466,4
2_E7_12,14C_1,2.451771717113932,gr.lagsat,0.21178182335430093,0.9937160860533127,3
2_E7_14,14C_1,1.9261738997516094,gr.lagsat,0.1499949779581426,0.9924102493473932,4
2_E7_20,14C_1,1.7804763262126864,gr.sat,0.14684515697306322,0.9663530098456832,10
2_E7_25,14C_1,3.1819699180567778,gr.lagsat,0.1918765794701806,0.9932076065291917,5
2_E7_30,14C_1,2.684349399339182,gr.sat,0.0883219407976642,0.9960847675487416,6
2_E7_36,14C_1,2.6552859874912746,gr.sat,0.16488156856925557,0.9858973704386987,6
2_E7_38,14C_1,2.30485993038122,gr.sat,0.361712658370728,0.9232925908480726,4
2_E7_42,14C_1,1e-4,gr.lagsat,2.6357280928446216,-0.008199930409731326,4
2_E8_12,14C_6,2.420013929834868,gr.lagsat,0.22035537806365943,0.9937361429725774,3
2_E8_14,14C_6,2.9140016126141672,gr.lagsat,0.3316815010830151,0.9857491953572647,3
2_E8_20,14C_6,4.007862436169998,gr.lagsat,0.29802838507760643,0.9925952220884676,3
2_E8_25,14C_6,2.5786407236639066,gr.sat,0.17733108955247237,0.9828578599508753,6
2_E8_30,14C_6,2.6329874896495387,gr.sat,0.16296466214956618,0.9915558690576391,6
2_E8_36,14C_6,2.989273943502224,gr.sat,0.1296914151036825,0.9943138040837042,5
2_E8_38,14C_6,2.5090971511019364,gr.sat,0.34018241226883805,0.9409397915153693,4
2_E8_42,14C_6,-0.9707506058924092,gr,0.6430656143267899,0.43168820344910297,5
2_E9_12,48F_1,1.0295143148340669,gr.lagsat,0.09539820532294978,0.9759355201748093,7
2_E9_14,48F_1,1.6132628671464238,gr.lagsat,0.14184118460182943,0.9890711660778981,5
2_E9_20,48F_1,2.231737218447449,gr.lagsat,0.18494282830866798,0.9894245096676312,6
2_E9_25,48F_1,2.770959419664045,gr.lagsat,0.26512691436592095,0.9796245151529954,6
2_E9_30,48F_1,2.4235100267944136,gr.sat,0.09124003906713359,0.9943649120375554,8
2_E9_36,48F_1,2.534664139631523,gr.sat,0.1003250020049123,0.9933747689359824,7
2_E9_38,48F_1,2.054751172196533,gr.sat,0.23922734734190804,0.954739722861223,5
2_E9_42,48F_1,-0.7784076672722693,gr,0.5661015094918043,0.38659249285735997,5
2_F10_12,6F_2,1.1304717904194692,gr.lagsat,0.14452449950578147,0.9581345392490923,6
2_F10_14,6F_2,1.3557605029461257,gr.lagsat,0.12340057384336049,0.9838216685652507,6
2_F10_20,6F_2,1.8680232533772194,gr.lagsat,0.18429566026331018,0.974007929416983,8
2_F10_25,6F_2,2.8895011927325798,gr.lagsat,0.3761404642050947,0.971122995489465,6
2_F10_30,6F_2,2.3848539670172655,gr.sat,0.08686856926340539,0.9938804133250357,7
2_F10_36,6F_2,2.2993841579387,gr.sat,0.11788880259712321,0.9879657975685974,7
2_F10_38,6F_2,2.2833994180891954,gr.sat,0.1502244602670922,0.9869745702033705,5
2_F10_42,6F_2,-0.6002838333859667,gr,0.6768928524048765,0.20770202445383468,5
2_F11_12,30C_1,0.7836975432328641,gr.lag,0.07254391856779516,0.9521089978376244,9
2_F11_14,30C_1,1.354352487158891,gr.lagsat,0.10847347810857516,0.9814702600612174,6
2_F11_20,30C_1,2.217559959117713,gr.lagsat,0.2375761714472618,0.9836461032253632,7
2_F11_25,30C_1,2.6540774509692584,gr.lagsat,0.2380048881746635,0.9824829964411472,6
2_F11_30,30C_1,2.6261053857278425,gr.sat,0.11063488866689723,0.9930673910754305,8
2_F11_36,30C_1,2.6443866011861097,gr.sat,0.12716822704117112,0.9896474586778062,7
2_F11_38,30C_1,1.4406022772834264,gr.sat,0.10012457932781654,0.976324388990534,8
2_F11_42,30C_1,-0.40303920481280575,gr,0.6104665708067888,0.12686222797068925,5
2_F12_12,blank_blank,-0.05035464895297467,gr,0.024602288178416715,0.24370991456489988,15
2_F12_14,blank_blank,-0.05081794678534665,gr,0.014126940805929477,0.518847356047103,14
2_F12_20,blank_blank,-0.0732188410665578,gr,0.024138219500096675,0.396577847083041,16
2_F12_25,blank_blank,-0.0519357310914027,gr,0.043126073928372526,0.12665911388781004,12
2_F12_30,blank_blank,-0.03681617324125905,gr,0.03836670779452672,0.08431668470035103,12
2_F12_36,blank_blank,-0.06090790313145138,gr,0.049387394633157354,0.1320160565567724,12
2_F12_38,blank_blank,-0.0280474619195229,gr,0.04909987016799178,0.031599587427885045,12
2_F12_42,blank_blank,-0.1569270104224975,gr,0.14189044005169119,0.28963423738685157,5
2_F1_12,blank_blank,-0.040783141385636684,gr,0.02434219385410907,0.1775793865221289,15
2_F1_14,blank_blank,-0.026108792152434415,gr,0.018180345253684026,0.1466595636422381,14
2_F1_20,blank_blank,-0.02568781418969967,gr,0.022832844112330702,0.08291197599615174,16
2_F1_25,blank_blank,-0.4216581916856031,gr.flr,0.3269688157952546,0.4132957237645718,4
2_F1_30,blank_blank,-0.01135622740643717,gr,0.05343258138837604,0.0044967478168165265,12
2_F1_36,blank_blank,-0.13449788956790584,gr,0.05188767801907284,0.40187689934241166,12
2_F1_38,blank_blank,-0.34430552095669087,gr.flr,0.2418520091699506,0.42901764326075786,5
2_F1_42,blank_blank,-0.08693922307078293,gr,0.13597211972331733,0.11992997622594992,5
2_F2_12,6F_8,1.002027953326854,gr.lagsat,0.08121722110249491,0.9806095042243405,7
2_F2_14,6F_8,1.2851097331602916,gr.lagsat,0.12059732048780093,0.9842652056140433,6
2_F2_20,6F_8,2.1505842776694584,gr.lagsat,0.18316091254083322,0.9877696615429817,6
2_F2_25,6F_8,2.491289934694763,gr.lagsat,0.21115276813035114,0.9843203874834624,6
2_F2_30,6F_8,2.2776287353375984,gr.sat,0.10149238977208933,0.9917092834670073,7
2_F2_36,6F_8,2.5400993341245917,gr.sat,0.07781699542191638,0.9956970271979372,7
2_F2_38,6F_8,2.058695256986297,gr.sat,0.2433351804864976,0.9527936279932248,5
2_F2_42,6F_8,-0.708224394525802,gr,0.3896581952410675,0.5240738255559216,5
2_F3_12,6F_7,1.3127958041880785,gr.lagsat,0.14664747306627327,0.9712404070739367,5
2_F3_14,6F_7,1.216016809776441,gr.lagsat,0.10277233046334301,0.9798448525184825,7
2_F3_20,6F_7,2.577445931184739,gr.lagsat,0.30840640922229123,0.9818767777062606,6
2_F3_25,6F_7,2.6444905404302,gr.lagsat,0.17831609656682973,0.9910400060426537,6
2_F3_30,6F_7,2.365306309473915,gr.sat,0.10757073496386498,0.9919387057033147,8
2_F3_36,6F_7,2.6003652858619963,gr.sat,0.06605914841714289,0.9972800419019252,7
2_F3_38,6F_7,2.106318614803643,gr.sat,0.26424824669641983,0.9345216589620258,5
2_F3_42,6F_7,-0.4747800245579273,gr,0.3577709177357215,0.36988856933525005,5
2_F4_12,48F_5,1.1060894678542588,gr.lagsat,0.11215472069009655,0.9740355983699983,6
2_F4_14,48F_5,1.0950415976155619,gr.lagsat,0.10547295650746705,0.9752422043157148,7
2_F4_20,48F_5,2.1055549313487854,gr.lagsat,0.17495203661024103,0.9906287074803016,7
2_F4_25,48F_5,2.5616935250722555,gr.lagsat,0.23462131032668773,0.9824398796941957,6
2_F4_30,48F_5,2.7560935689342028,gr.lagsat,0.18560572717228369,0.992787855894205,5
2_F4_36,48F_5,2.4057799102369555,gr.sat,0.0767698149599163,0.9959354215139232,8
2_F4_38,48F_5,2.012224787459194,gr.sat,0.5064206604660247,0.8217183331118945,4
2_F4_42,48F_5,-0.6309670802226808,gr,0.5432345093323898,0.31019942953909974,5
2_F5_12,48F_1,1.357645874969758,gr.lagsat,0.13309632384567996,0.9848717895886974,5
2_F5_14,48F_1,1.056610240659261,gr.lagsat,0.0793855467122193,0.982729045375622,8
2_F5_20,48F_1,2.281797389656093,gr.lagsat,0.22834262587947474,0.9838063277605452,6
2_F5_25,48F_1,2.802593057198115,gr.lagsat,0.2644835397303241,0.9799375230307464,6
2_F5_30,48F_1,2.7392963574747577,gr.lagsat,0.14424536224244114,0.9959342069055295,6
2_F5_36,48F_1,2.4517116404904145,gr.sat,0.0612746198650211,0.99742649087397794,7
2_F5_38,48F_1,1.9155518283191675,gr.sat,0.4311601655023863,0.8700004103740079,5
2_F5_42,48F_1,1e-4,gr.lagsat,7.036141958352179,-0.007230847807603524,4
2_F6_12,30C_7,1.3400950322212637,gr.lagsat,0.10952786557663767,0.9881666205275111,5
2_F6_14,30C_7,1.2006294908134516,gr.lagsat,0.12934057708191526,0.9803015127565943,6
2_F6_20,30C_7,2.1095404811889806,gr.lagsat,0.22942008395706806,0.9809173528079,6
2_F6_25,30C_7,3.0523514056304326,gr.lagsat,0.2991440534927514,0.9834259710585578,5
2_F6_30,30C_7,2.37207997946463,gr.sat,0.1172327167964327,0.989462229270195,7
2_F6_36,30C_7,2.6367639102934737,gr.sat,0.06308413196440942,0.9974630253255352,7
2_F6_38,30C_7,2.5238159718808455,gr.sat,0.4123980356590871,0.9029358838334727,4
2_F6_42,30C_7,-0.6112576109327277,gr,0.5371111450863579,0.3015378591956287,5
2_F7_12,48F_1,1.047350032209813,gr.lagsat,0.08413351724879072,0.9805981398785211,7
2_F7_14,48F_1,1.5584916950995285,gr.lagsat,0.14780410726120216,0.9869401193166906,5
2_F7_20,48F_1,2.195462593509151,gr.lagsat,0.21784235158550422,0.9850722125961052,6
2_F7_25,48F_1,2.965402987859855,gr.lagsat,0.4012004188840298,0.970055243723205,6
2_F7_30,48F_1,2.378010477084962,gr.sat,0.13089206518583443,0.9880406981741179,8
2_F7_36,48F_1,2.2992000550149205,gr.sat,0.06347779958320193,0.9960734705828421,8
2_F7_38,48F_1,2.465893961837707,gr.sat,0.36143808131139865,0.935341094268236,5
2_F7_42,48F_1,1e-4,gr.lagsat,1.7168715774653274,-0.008506828664974098,4
2_F8_12,14C_3,2.2025130065697605,gr.lagsat,0.28586784385399205,0.9900387218332894,3
2_F8_14,14C_3,1.8938635717616092,gr.lagsat,0.1632141457532011,0.9912519671148049,5
2_F8_20,14C_3,1.959819668279024,gr.lagsat,0.14068538166614983,0.9857409807196139,8
2_F8_25,14C_3,2.174194953569165,gr.sat,0.11238332829238308,0.9886458658543955,7
2_F8_30,14C_3,2.692730206118595,gr.sat,0.15031610853455057,0.9893372645775362,7
2_F8_36,14C_3,2.3092662455891246,gr.sat,0.19004911117632733,0.9691244406226077,7
2_F8_38,14C_3,2.3321567189922736,gr.sat,0.3290577743141918,0.9384624535734608,4
2_F8_42,14C_3,1e-4,gr.lagsat,3.020328323057305,-0.0843759294269355,5
2_F9_12,blank_blank,-0.04168948056805666,gr,0.020934416619706117,0.23375278712805814,15
2_F9_14,blank_blank,-0.06642804089597383,gr,0.028726974846238644,0.30824407727862035,14
2_F9_20,blank_blank,0.003893256127073885,gr,0.0324700837721868,0.001025853504522889,16
2_F9_25,blank_blank,-0.03323493822920561,gr,0.05057016731856453,0.04140347755725382,12
2_F9_30,blank_blank,-0.05553244111859369,gr,0.07604010948185676,0.05063394459669013,12
2_F9_36,blank_blank,-0.24702855507155017,gr.flr,0.17762296664743032,0.4117863806539186,5
2_F9_38,blank_blank,-0.6181204917872029,gr.flr,0.3957293317151365,0.38784357766156063,3
2_F9_42,blank_blank,-0.034530462535308476,gr,0.1618187381192159,0.014951458128397044,5
2_G10_12,30C_3,0.8472198239816524,gr.lag,0.06390037218324893,0.9645951225977263,9
2_G10_14,30C_3,1.0124222748134188,gr.lagsat,0.08702555468844138,0.9713674452567905,8
2_G10_20,30C_3,1.951370351228117,gr.lagsat,0.1381694466696903,0.9869017321806117,7
2_G10_25,30C_3,2.827224107011823,gr.lagsat,0.3740907859368701,0.9718459581799935,6
2_G10_30,30C_3,2.43680445595348,gr.sat,0.18692170661067053,0.9753425017215972,7
2_G10_36,30C_3,2.576831883447902,gr.sat,0.09772345930344573,0.9945128861766908,6
2_G10_38,30C_3,2.296273230059678,gr.sat,0.19705416212331323,0.9794834353541716,5
2_G10_42,30C_3,-0.5315599926321825,gr,0.7208489083251564,0.15344418230035983,5
2_G11_12,14C_1,1.9450785652471985,gr.lagsat,0.1503522120011503,0.9919948001635681,4
2_G11_14,14C_1,2.3301167801381437,gr.lagsat,0.22461685063737621,0.9867888030939497,4
2_G11_20,14C_1,1.7055738382018082,gr.sat,0.12788599064025077,0.9645036592289239,10
2_G11_25,14C_1,2.468325137309181,gr.sat,0.1751140537539858,0.9814183767916551,8
2_G11_30,14C_1,2.7883052509028823,gr.sat,0.15956944261555694,0.9881942935631276,6
2_G11_36,14C_1,2.935994033203709,gr.sat,0.08783255331820508,0.997698737071648,5
2_G11_38,14C_1,1.8756884682160408,gr.sat,0.13716845401442895,0.9775705954088718,7
2_G11_42,14C_1,-0.5711685065007369,gr,0.7894158163568273,0.148573911618331,5
2_G12_12,blank_blank,-0.007161333650141968,gr,0.030036994640141736,0.004353481362098677,15
2_G12_14,blank_blank,-0.01227301878372185,gr,0.02386080635306419,0.02157150333449842,14
2_G12_20,blank_blank,-0.050558778818764506,gr,0.0254917980523926,0.21934325866532844,16
2_G12_25,blank_blank,-0.1250663271325932,gr,0.04889297409600262,0.3955207529907101,12
2_G12_30,blank_blank,-0.004655950424735614,gr,0.0489038391574347,9.056018685476008e-4,12
2_G12_36,blank_blank,-0.47803296628856135,gr.flr,0.34229336386225706,0.4027121826948439,3
2_G12_38,blank_blank,-0.06454467065201898,gr,0.06420943684715213,0.09177348674851249,12
2_G12_42,blank_blank,-0.2956145886887161,gr,0.09517876065750845,0.7627809933820476,5
2_G1_12,blank_blank,-0.016753687232400408,gr,0.012331032610387684,0.12434080496443811,15
2_G1_14,blank_blank,-0.015863903991395506,gr,0.02326342740784315,0.03730608924071488,14
2_G1_20,blank_blank,-0.009571761799138793,gr,0.0198620499598126,0.016317829418395435,16
2_G1_25,blank_blank,-0.051850830434678606,gr,0.06772683766645012,0.05536723580074754,12
2_G1_30,blank_blank,-0.09298340150498352,gr,0.03465958904085301,0.4185102531617323,12
2_G1_36,blank_blank,-0.03785151736622966,gr,0.03828734940504909,0.08903442345670554,12
2_G1_38,blank_blank,-0.07023600660087613,gr,0.03778137726052976,0.256832843207888,12
2_G1_42,blank_blank,-0.1940230966186476,gr,0.12117267343796424,0.4608078047188141,5
2_G2_12,6F_7,0.896456313154461,gr.lag,0.086164188707389,0.9511906418276287,8
2_G2_14,6F_7,1.7546440723401895,gr.lagsat,0.15728485106876083,0.9878572048695529,5
2_G2_20,6F_7,2.196064704149434,gr.lagsat,0.22000888026343,0.9858132722081534,7
2_G2_25,6F_7,2.5262690977331754,gr.lagsat,0.1323467443141735,0.9946855172510876,6
2_G2_30,6F_7,2.485910167010481,gr.sat,0.1128649252371343,0.991265184879022,7
2_G2_36,6F_7,2.713413674054527,gr.sat,0.07482978922034496,0.9964146688896831,7
2_G2_38,6F_7,1.7694059926492876,gr.sat,0.09812594719685565,0.9881487914040403,6
2_G2_42,6F_7,-0.32710515230035525,gr,0.552037347936752,0.1047730833642414,5
2_G3_12,14C_3,1.8511353354553162,gr.lagsat,0.1796365750221853,0.9893589479624851,5
2_G3_14,14C_3,1.6778539785439235,gr.lagsat,0.10500806683536275,0.9934076143273334,5
2_G3_20,14C_3,1.9679326368331351,gr.lagsat,0.1846080412102795,0.9755141471233929,7
2_G3_25,14C_3,2.0229227605639766,gr.sat,0.07853895298789174,0.9923528606766093,8
2_G3_30,14C_3,2.766209925164452,gr.sat,0.14401464494254282,0.9901096969499416,6
2_G3_36,14C_3,2.074953929354149,gr.sat,0.1052533537186753,0.9875146679141131,8
2_G3_38,14C_3,2.3458221513547817,gr.sat,0.2511722615307342,0.9572452614257178,5
2_G3_42,14C_3,-0.5578346236206382,gr,0.1265018639593641,0.8663423779947474,5
2_G4_12,30C_2,1.1143237849450722,gr.lagsat,0.10744745684004567,0.9756880568718193,6
2_G4_14,30C_2,0.9975567400645149,gr.lagsat,0.05587791908333836,0.9897396585839973,8
2_G4_20,30C_2,2.315005039381165,gr.lagsat,0.2186894060878445,0.9850353874741764,6
2_G4_25,30C_2,3.0007925092918244,gr.lagsat,0.31960536380163956,0.9799407527553677,5
2_G4_30,30C_2,2.441377487856481,gr.sat,0.1413033088484247,0.9852827460239298,7
2_G4_36,30C_2,2.419073734497265,gr.sat,0.04685363659326756,0.9983178239078438,7
2_G4_38,30C_2,2.009907457967189,gr.sat,0.18670475707083095,0.9710911135343228,5
2_G4_42,30C_2,-0.5702458235144384,gr,0.6718061417459981,0.1936575940532228,5
2_G5_12,48F_6,1.0929993154741602,gr.lagsat,0.10346128735908107,0.9728376349830568,7
2_G5_14,48F_6,1.18224467334696,gr.lagsat,0.10892769823052198,0.9772337181886064,7
2_G5_20,48F_6,2.125726182744858,gr.lagsat,0.10622875646429082,0.9935991932211866,7
2_G5_25,48F_6,2.7345930558626694,gr.lagsat,0.23097791214736282,0.984662372519714,6
2_G5_30,48F_6,2.443352772893449,gr.sat,0.1268399066456024,0.9894306844063666,8
2_G5_36,48F_6,2.4429631918129244,gr.sat,0.053825472346013974,0.9979763579542119,7
2_G5_38,48F_6,1.640701542249112,gr.sat,0.26452266834967303,0.9194552102813841,5
2_G5_42,48F_6,-0.6495113741831233,gr,0.5446602599504587,0.32158527494413136,5
2_G6_12,14C_2,2.099491530260048,gr.lagsat,0.26272240508532746,0.9909186855686205,4
2_G6_14,14C_2,1.748511468150859,gr.lagsat,0.1958374267321541,0.9857733719949369,4
2_G6_20,14C_2,2.350675449871893,gr.lagsat,0.16361772327658772,0.9864269048071482,6
2_G6_25,14C_2,2.5444071005650004,gr.sat,0.15290994192131738,0.9878774953930677,7
2_G6_30,14C_2,2.9747750351018043,gr.sat,0.1963362510534964,0.9900531210210112,6
2_G6_36,14C_2,3.168117184911341,gr.sat,0.11427275784261923,0.9962458023372815,5
2_G6_38,14C_2,2.3106110937525544,gr.sat,0.22851648197382587,0.960747303175514,5
2_G6_42,14C_2,-0.7880088929213732,gr,0.5952588199625497,0.36874928532214435,5
2_G7_12,48F_8,0.976023766745405,gr.lagsat,0.07950588510341593,0.9814872461604275,7
2_G7_14,48F_8,1.010873856974712,gr.lagsat,0.07386230774028932,0.9831930784896881,8
2_G7_20,48F_8,1.8001962973353909,gr.lagsat,0.14953556977699878,0.9862948179893893,8
2_G7_25,48F_8,2.9366530649180387,gr.lagsat,0.3236056550373681,0.9788143979356254,5
2_G7_30,48F_8,2.530316999722103,gr.sat,0.08817950201498335,0.9945238788618346,7
2_G7_36,48F_8,2.3789955762798582,gr.sat,0.0789045318791711,0.9952295760303626,7
2_G7_38,48F_8,1.8955292424356802,gr.sat,0.17374722961558614,0.9678709767050885,5
2_G7_42,48F_8,-0.5184426794970755,gr,0.5233613059841157,0.24647577306239854,5
2_G8_12,14C_2,1.7744028951146764,gr.lagsat,0.13235421277880272,0.9935466066642649,4
2_G8_14,14C_2,1.6232753780708533,gr.lagsat,0.13217575709760263,0.9877386385760536,5
2_G8_20,14C_2,1.7131303345119502,gr.sat,0.18060890558351472,0.9562368802970361,9
2_G8_25,14C_2,2.53045186192208,gr.sat,0.16323414223860347,0.9870676111737103,7
2_G8_30,14C_2,2.7688214014913677,gr.sat,0.18801069877466936,0.9900409845043182,6
2_G8_36,14C_2,2.992546023398012,gr.sat,0.1480362244995318,0.9930430998824266,5
2_G8_38,14C_2,2.2955048072742863,gr.sat,0.1890776861283904,0.97413527316894,5
2_G8_42,14C_2,1e-4,gr.lagsat,9.709437150304867,-0.008163671449588072,4
2_G9_12,48F_6,1.376271581936714,gr.lagsat,0.1141783233579737,0.9888125801992199,5
2_G9_14,48F_6,1.283143179946167,gr.lagsat,0.060691245392486444,0.9954099698240002,6
2_G9_20,48F_6,2.1694161643505256,gr.lagsat,0.19748663663271793,0.9883549881003213,7
2_G9_25,48F_6,2.6295233795817907,gr.lagsat,0.18568963050684284,0.9895322594339427,6
2_G9_30,48F_6,2.942455071880233,gr.lagsat,0.13711361416626008,0.9965361779224589,6
2_G9_36,48F_6,2.398929347770679,gr.sat,0.06589169711571195,0.9969534215642011,8
2_G9_38,48F_6,1.6117232277894908,gr.sat,0.12539845725470658,0.9774943995168093,6
2_G9_42,48F_6,-0.5837273696921098,gr,0.4767082203955887,0.3332430641634876,5
2_H10_12,blank_blank,-0.03680785455945172,gr,0.019603444456850642,0.21333523148497346,15
2_H10_14,blank_blank,-0.14998663875538085,gr.flr,0.05804573257835702,0.5980874445566653,7
2_H10_20,blank_blank,-0.05051697560943365,gr,0.021016848037371683,0.29212468067822017,16
2_H10_25,blank_blank,-0.04078299989919713,gr,0.047584107508342716,0.0684305041493537,12
2_H10_30,blank_blank,-0.04611597415876432,gr,0.03614420050252658,0.13999887566141456,12
2_H10_36,blank_blank,0.045114714513141196,gr,0.07715740452731952,0.033058372136607894,12
2_H10_38,blank_blank,-0.057191500315232666,gr,0.05285829172796657,0.10479903289638637,12
2_H10_42,blank_blank,-0.01353677040248762,gr,0.13677114604170854,0.003254648694847262,5
2_H11_12,blank_blank,-0.04344240027902381,gr,0.01844570782143424,0.2990677896511369,15
2_H11_14,blank_blank,-0.016703524199621726,gr,0.021166421664046222,0.049336345669321435,14
2_H11_20,blank_blank,-0.03634841312364625,gr,0.030291225527024655,0.09325932822021654,16
2_H11_25,blank_blank,-0.006821388649430818,gr,0.04181717405573861,0.002653885170503245,12
2_H11_30,blank_blank,-0.02738788886462627,gr,0.040337646158204433,0.04406796788776135,12
2_H11_36,blank_blank,-0.02343867596510062,gr,0.05338863793576544,0.01890939289303184,12
2_H11_38,blank_blank,-0.20814737566150676,gr.flr,0.08424303457095265,0.621452258847931,8
2_H11_42,blank_blank,-0.30909781706945466,gr,0.08600225905728397,0.811525969036736,5
2_H12_12,blank_blank,-0.021081399350423656,gr,0.01772342983018752,0.09815081193509467,15
2_H12_14,blank_blank,-0.04294065644139553,gr,0.017007540524909423,0.34692528471436035,14
2_H12_20,blank_blank,-0.08604904749218958,gr,0.020130320082577608,0.5661900579199971,16
2_H12_25,blank_blank,-0.05112632321119072,gr,0.05716869305441819,0.07405553673526633,12
2_H12_30,blank_blank,-0.02886790237631133,gr,0.04521929410276647,0.03915924541860538,12
2_H12_36,blank_blank,-0.014492490856260972,gr,0.04885769374582854,0.008721990636611943,12
2_H12_38,blank_blank,-0.04566732806800463,gr,0.03377570977297542,0.15455636506109327,12
2_H12_42,blank_blank,-0.2684045286973726,gr,0.2721398211003437,0.2448531302014998,5
2_H1_12,blank_blank,-0.30912558351529207,gr.flr,0.2828380650248696,0.24146163816836186,3
2_H1_14,blank_blank,-0.02929130926166947,gr,0.02260765496364871,0.12272202569528057,14
2_H1_20,blank_blank,-0.03475765043717074,gr,0.04596913317955898,0.03923358299289581,16
2_H1_25,blank_blank,-0.2754345710633501,gr.flr,0.15649297324092312,0.5743509022805393,6
2_H1_30,blank_blank,-0.05515884821758666,gr,0.05432067597937871,0.09347194808496684,12
2_H1_36,blank_blank,0.0013857450357805039,gr,0.047893273742901116,8.371075478996737e-5,12
2_H1_38,blank_blank,-0.05642163848163001,gr,0.04681289526309788,0.12683948553493896,12
2_H1_42,blank_blank,-0.078890943753953,gr,0.14032474664191985,0.09531512946881016,5
2_H2_12,blank_blank,-0.03057378108585482,gr,0.011470130081924362,0.3533933807100931,15
2_H2_14,blank_blank,-0.02602985060785502,gr,0.025000210401066536,0.08285396046015014,14
2_H2_20,blank_blank,-0.17154808522126969,gr.flr,0.11657543580605795,0.36692410502932005,6
2_H2_25,blank_blank,-0.04202857657872781,gr,0.04675891876297906,0.07475132812801955,12
2_H2_30,blank_blank,-0.04968806332776907,gr,0.03712365455004862,0.15192728737940286,12
2_H2_36,blank_blank,0.03205296114964757,gr,0.06901998706554419,0.02111153340438321,12
2_H2_38,blank_blank,-0.0870573233500581,gr,0.05932551795214205,0.17718593685482198,12
2_H2_42,blank_blank,-0.3688899673769012,gr,0.1259518809859724,0.7408871529059546,5
2_H3_12,blank_blank,-0.027634345826489968,gr,0.01548451848960557,0.19678479376944413,15
2_H3_14,blank_blank,-0.05044188064798604,gr,0.021176443322997368,0.3210301107808323,14
2_H3_20,blank_blank,-0.5140336344873893,gr.flr,0.29680083749741537,0.41197554844145856,3
2_H3_25,blank_blank,0.014535676919915277,gr,0.04629017974004319,0.0097640830196013,12
2_H3_30,blank_blank,-0.03645226287421798,gr,0.05217878109734233,0.04653358655899009,12
2_H3_36,blank_blank,-0.061512743583860455,gr,0.04967746690433512,0.13294127058605154,12
2_H3_38,blank_blank,-0.16513771413166425,gr,0.05308112842789719,0.49183359735037324,12
2_H3_42,blank_blank,-0.09971159105291674,gr,0.058817525270286275,0.48926961073866626,5
2_H4_12,blank_blank,-0.0136357584576938,gr,0.023018354665715425,0.026284444335860635,15
2_H4_14,blank_blank,-0.05414157009905584,gr,0.02491592009511906,0.2823740216690407,14
2_H4_20,blank_blank,-0.01227979319470711,gr,0.026229339606721552,0.015414617110885764,16
2_H4_25,blank_blank,-0.016004472096019552,gr,0.05031237112418906,0.01001752975861403,12
